49714322,DLL load failed with error code -1073741795
51579425,slice indices must be integers or None or have an __index__ method
47473442,"Expected float32, got list containing Tensors of type '_Message' instead."
46774676,"You must feed a value for placeholder tensor 'labels' with dtype float and shape [?,10]"
49082739,'LocalCLIDebugWrapperSession' object has no attribute 'make_callable'
62821446,'Sequential' object has no attribute '_distribution_strategy'
62371343,cannot import name 'pywrap_tensorflow' from partially initialized module 'tensorflow.python' (most likely due to a circular import) (C:\Users\Felipe Garcia\AppData\Local\Programs\Python\Python38-32\lib\site-packages\tensorflow\python\__init__.py)
65047366,in user code:
52928828,DLL load failed: The specified module could not be found.
38447137,libcudart.so.7.0: cannot open shared object file: No such file or directory
62223537,[WinError 109] Boru sonlandı
51744632,Graph ops missing from the python registry (set([u'RegexReplace'])) are also absent from the c++ registry
44863344,list index out of range
60824694,No module named 'tensorflow._api'
60873706,DLL load failed: Eine DLL-Initialisierungsroutine ist fehlgeschlagen.
63177804,DLL load failed: The specified module could not be found.
41743093,"No gradients provided for any variable, check your graph for        ops that do not support gradients, between variables ['Tensor(""Variable/read:0"", shape=(3, 10), dtype=bool)', 'Tensor(""Variable_1/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_2/read:0"", shape=(3, 10), dtype=bool)', 'Tensor(""Variable_3/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_4/read:0"", shape=(3, 10), dtype=float64)', 'Tensor(""Variable_5/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_6/read:0"", shape=(3, 5), dtype=float64)', 'Tensor(""Variable_7/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_8/read:0"", shape=(3, 5), dtype=float64)', 'Tensor(""Variable_9/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_10/read:0"", shape=(3, 5), dtype=float64)', 'Tensor(""Variable_11/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_12/read:0"", shape=(3, 5), dtype=float64)', 'Tensor(""Variable_13/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_14/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_15/read:0"", shape=(5, 3), dtype=int32)', 'Tensor(""Variable_16/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_17/read:0"", shape=(5, 3), dtype=int32)', 'Tensor(""Variable_18/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_19/read:0"", shape=(5, 3), dtype=float32)', 'Tensor(""Variable_20/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_21/read:0"", shape=(3, 5), dtype=float32)', 'Tensor(""Variable_22/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_23/read:0"", shape=(3, 5), dtype=float32)', 'Tensor(""Variable_24/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_25/read:0"", shape=(3, 5), dtype=float32)', 'Tensor(""Variable_26/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_27/read:0"", shape=(3, 5), dtype=float32)', 'Tensor(""Variable_28/read:0"", shape=(3, 2), dtype=float32)', 'Tensor(""Variable_29/read:0"", shape=(3, 5), dtype=float32)', 'Tensor(""Variable_30/read:0"", shape=(3, 2), dtype=float32)', 'Tensor(""Variable_31/read:0"", shape=(3, 5), dtype=float32)', 'Tensor(""Variable_32/read:0"", shape=(3, 2), dtype=float32)', 'Tensor(""Variable_33/read:0"", shape=(3, 5), dtype=float32)', 'Tensor(""Variable_34/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_35/read:0"", shape=(5, 3), dtype=float32)', 'Tensor(""Variable_36/read:0"", shape=(3, 2), dtype=bool)', 'Tensor(""Variable_37/read:0"", shape=(5, 3), dtype=float32)', 'Tensor(""Variable_38/read:0"", shape=(3, 2), dtype=bool)'] and loss Tensor(""Mean_1:0"", shape=(), dtype=float32)."
40224267,"dlopen(/Library/Python/2.7/site-packages/tensorflow/python/_pywrap_tensorflow.so, 10): no suitable image found.  Did find:"
46389263,.
51204138,Traceback (most recent call last):
51960985,No module named darkflow.cli
51960985,No module named 'nms'
61086705,DLL load failed: The specified module could not be found.
51245800,Specified colocation to an op that does not exist during import: InceptionResnetV1/Repeat_1/block17_6/Conv2d_1x1/act_quant/min in InceptionResnetV1/Repeat_1/block17_6/Conv2d_1x1/act_quant/AssignMinEma/InceptionResnetV1/Repeat_1/block17_6/Conv2d_1x1/act_quant/min/AssignAdd/value
43316230,Failed to create a directory: C:\Users/赵子龙
50190486,Can not convert a Iterator into a Tensor or Operation.
45458719,"int() argument must be a string, a bytes-like object or a number, not 'Tensor'"
39446543,/usr/local/lib/python2.7/dist-packages/numpy/core/multiarray.so: undefined symbol: PyUnicodeUCS4_AsUnicodeEscapeString
47451767,I/O operation on closed file.
56808552,No module named 'fsns'
42741738,You must feed a value for placeholder tensor 'Placeholder_2' with dtype float
55060736,'tensorflow.python.framework.ops.EagerTensor' object is not callable
65040144,Expected tensor with type tf.complex64 not tf.complex128
47464272,KeyError: 'pyfunc_0'
38902433,Shape () must have rank 1
57617294,"Dimensions must be equal, but are 175 and 200 for 'Mul' (op: 'Mul') with input shapes: [1,200,175,6], [1,200,175]."
37680219,"Variable state_scan/h1/W does not exist, disallowed. Did you mean to set reuse=None in VarScope?"
63372487,using a `tf.Tensor` as a Python `bool` is not allowed: AutoGraph did convert this function. This might indicate you are trying to use an unsupported feature.
63372487,in user code:
50771636,Attempting to use uninitialized value rnn/multi_rnn_cell/cell_4/lstm_cell/bias
48600160,libcublas.so.8.0: cannot open shared object file: No such file or directory
55962508,"slice index 0 of dimension 0 out of bounds. for 'strided_slice_12' (op: 'StridedSlice') with input shapes: [0], [1], [1], [1] and with computed input tensors: input[1] = <0>, input[2] = <1>, input[3] = <1>."
49137905,data type not understood
42498040,"Using a `tf.Tensor` as a Python `bool` is not allowed. Use `if t is not None:` instead of `if t:` to test if a tensor is defined, and use the logical TensorFlow ops to test the value of a tensor."
57503882,DLL load failed: The specified procedure could not be found.
55369289,input/Placeholder_1:0 must be of type <dtype: 'bool'>
42267743,[Errno 2] No such file or directory: ''
47903504,"RandomShuffleQueue '_1_shuffle_batch/random_shuffle_queue' is closed and has insufficient elements (requested 10, current size 0)"
46992507,__init__() got an unexpected keyword argument 'label_map_proto_file'
45747890,You must feed a value for placeholder tensor 'Placeholder_1' with dtype float
45747890,You must feed a value for placeholder tensor 'Placeholder_1' with dtype float
36763913,Attempting to use uninitialized value Variable_5
36763913,Attempting to use uninitialized value Variable_5
64201745,DLL load failed while importing _pywrap_tensorflow_internal: A dynamic link library (DLL) initialization routine failed.
48494356,"Dimensions must be equal, but are 1024 and 595 for 'rnn/while/rnn/multi_rnn_cell/cell_0/cell_0/basic_lstm_cell/MatMul_1' (op: 'MatMul') with input shapes: [100,1024], [595,2048]."
50554074,No module named '_pywrap_tensorflow_internal'
50734589,parallel_iterations must be a positive integer.
64819195,'tensorflow.python.framework.ops.EagerTensor' object has no attribute '_in_graph_mode'
45986970,"RandomShuffleQueue '_2_shuffle_batch/random_shuffle_queue' is closed and has   insufficient elements (requested 512, current size 0)"
44184443,DLL load failed: The specified module could not be found.
60133391,'NameError' object has no attribute 'op'
36758114,setting an array element with a sequence.
49631109,"Input to reshape is a tensor with 520 values, but the requested shape has 260"
47609938,No algorithm worked!
40440289,"Shape (?,) must have rank 2"
46808810,Traceback (most recent call last):
62396018,The passed save_path is not a valid checkpoint: D:\discordbot\model.tflearn
50661430,cannot import name requests
44863095,libcusolver.so.8.0: cannot open shared object file: No such file or directory
57337931,Traceback (most recent call last):
41434206,softmax() got multiple values for keyword argument 'name'
41434206,expected string or buffer
60984241,No module named 'tensorflow.contrib'
51626510,You must
33762831,"Linear is expecting 2D arguments: [[None], [None, 512]]"
48148507,No module named '_pywrap_tensorflow'
40955168,Cast string to float is not supported
64080481,The layer has never been called and thus has no defined input shape.
55322558,1(BATCH_SIZE) is not a Variable.
55322558,maximum recursion depth exceeded
44311244,"Shapes (64, 1, 40, 64) and (64, 2, 40, 64) are not compatible"
44311244,Dimensions 1 and 2 are not compatible
56759226,'DatasetV1Adapter' object is not subscriptable
38218274,cannot import name graph_util
38218274,cannot import name graph_util
51225955,No module named 'object_detection'
51225955,name 'label_map_util' is not defined
41202870,No module named google.protobuf
44404757,"Cannot feed value of shape (100, 423) for Tensor u'Placeholder:0', which has shape '(?, 423, 2)'"
57928097,'>=' not supported between instances of 'NoneType' and 'str'
61914245,"""<dtype: 'int32'>"""
56682885,Regular TensorFlow ops are not supported by this interpreter. Make sure you invoke the Flex delegate before inference.Node number 0 (FlexAudioSpectrogram) failed to prepare.
62351990,tensorflow/lite/kernels/dequantize.cc:62 op_context.input->type == kTfLiteUInt8 || op_context.input->type == kTfLiteInt8 was not true.Node number 0 (DEQUANTIZE) failed to prepare.
49554177,Attempted to use a closed Session.
46146535,DLL load failed: The specified module could not be found.
62993389,"Expected tensorflow.python.data.ops.dataset_ops.DatasetV2 or tensorflow.python.data.ops.dataset_ops.DatasetV1, found str."
59988919,"Expected size[0] in [0, 512], but got 891 [Op:Slice]"
54787835,No module named 'google'
57207936,[WinError 126] Das angegebene Modul wurde nicht gefunden
53249807,"Cannot feed value of shape (2, 4) for Tensor u'InputData/X:0', which has shape '(?, 2, 4, 104)'"
60896576,[Errno 17] File exists: '/private/var/folders/gg/1zr67t6d11lczcdmc7tc3y000000gn/T/pip-install-tfso4suc/tflite-support/.eggs/pybind11-2.4.3-py3.7.egg'
35448177,setting an array element with a sequence.
63212861,'rmsprop'
64533007,No module named tools
60930920,"Depth of output (16) is not a multiple of the number of groups (6) for 'Conv2D_1' (op: 'Conv2D') with input shapes: [1000,12,12,6], [5,5,1,16]."
62315856,"Input to reshape is a tensor with 0 values, but the requested shape has 54912"
60859998,"Cannot feed value of shape (0,) for Tensor 'input_1/BottleneckInputPlaceholder:0', which has shape '(?, 1001)'"
45259235,Couldn't find trained model at /var/folders/hd/96gvrtvn66dcnbntwn9v3skh0000gp/T/tmpq4Q43n.
45966301,"Cannot feed value of shape (100, 784) for Tensor 'Placeholder:0', which has shape '(?, 28, 28, 1)'"
63552169,"Some Python objects were not bound to checkpointed values, likely due to changes in the Python program: [SyncOnReadVariable:{"
63254121,module 'tensorflow' has no attribute 'math'
55640538,Cannot use the default session to evaluate tensor: the tensor's graph is different from the session's graph. Pass an explicit session to `eval(session=sess)`.
55640538,Cannot use the given session to evaluate tensor: the tensor's graph is different from the session's graph.
38121451,unpack() got an unexpected keyword argument 'axis'
43721690,DLL load failed: The specified module could not be found.
50074386,'Session' object has no attribute 'restore'
58585693,Input checkpoint '' doesn't exist!
42236574,'module' object has no attribute 'histogram'
42236574,Ubuntu 14.04.5 LTS
45722527,Expected int for argument 'num_partitions' not <tf.Tensor 'Placeholder:0' shape=<unknown> dtype=int32>.
64463478,ssd_mobilenet_v1 is not supported. See `model_builder.py` for features extractors compatible with different versions of Tensorflow
62799540,Unsupported Ops in the model before optimization
49364933,Attempting to use uninitialized value model_definition/full3/full_bias3_1
63873767,Failed to convert a NumPy array to a Tensor (Unsupported object type int).
65155283,Connection reset
43786994,"Tensor conversion requested dtype int32 for Tensor with dtype float32: 'Tensor(""nce_loss/Reshape_1:0"", shape=(?, 1, ?), dtype=float32)'"
49027781,invalid literal for int() with base 10: b'\xff\xd8\xff\xe0\x00\x10JFIF\x00\x01\x01\x00\x00\x01\x00\x01\x00\x00\xff\xdb\x00C\x00\x08\x06\x06\x07\x06\x05\x08\x07\x07\x07\t\t\x08
49027781,invalid literal for int() with base 10: b'\xff\xd8\xff\xe0\x00\x10JFIF\x00\x01\x01\x00\x00\x01\x00\x01\x00\x00\xff\xdb\x00C\x00\x08\x06\x06\x07\x06\x05\x08\x07\x07\x07\t\t\x08
62150139,"Model name 'bert-base-uncased' was not found in tokenizers model name list (bert-base-uncased, bert-large-uncased, bert-base-cased, bert-large-cased, bert-base-multilingual-uncased, bert-base-multilingual-cased, bert-base-chinese, bert-base-german-cased, bert-large-uncased-whole-word-masking, bert-large-cased-whole-word-masking, bert-large-uncased-whole-word-masking-finetuned-squad, bert-large-cased-whole-word-masking-finetuned-squad, bert-base-cased-finetuned-mrpc, bert-base-german-dbmdz-cased, bert-base-german-dbmdz-uncased, bert-base-finnish-cased-v1, bert-base-finnish-uncased-v1, bert-base-dutch-cased). We assumed 'bert-base-dutch-cased' was a path, a model identifier, or url to a directory containing vocabulary files named ['vocab.txt'] but couldn't find such vocabulary files at this path or url."
44797757,Cannot assign a device to node 'InceptionV3/Logits/Conv2d_1c_1x1/biases/RMSProp_1': Could not satisfy explicit device specification '/device:GPU:0' because no devices matching that specification are registered in this process; available devices: /job:localhost/replica:0/task:0/cpu:0
49295915,"You must feed a value for placeholder tensor 'Placeholder_2' with dtype double and shape [784,500]"
41986583,"Variable conv1/weights/ExponentialMovingAverage/ does not exist, or was not created with tf.get_variable(). Did you mean to set reuse=None in VarScope?"
58821870,'utf-8' codec can't decode byte 0x89 in position 29: invalid start byte
40367923,_real_weights() missing 1 required positional argument: 'shape'
63334299,"No gradients provided for any variable: ['linear_21/w:0', 'linear_21/b:0', 'linear_22/w:0', 'linear_22/b:0', 'linear_23/w:0', 'linear_23/b:0', 'linear_24/w:0', 'linear_24/b:0']."
60142707,models/1558M/model.ckpt.data-00000-of-00001; Value too large for defined data type
45341924,Traceback (most recent call last):
55229836,"dlopen(//anaconda/lib/python3.5/site-packages/tensorflow/python/_pywrap_tensorflow_internal.so, 6): Symbol not found: _clock_gettime"
51872592,You must feed a value for placeholder tensor 'Placeholder' with dtype float
63838368,Could not interpret optimizer identifier: False
47163097,Incompatible    shapes: [0] vs. [10]
47163097,"Cannot feed value of shape (0, 400) for Tensor u'Placeholder_1:0', which has shape '(10, 400)'"
41842440,Input 'split_dim' of 'Split' Op has type float32 that does not match expected type of int32.
58616139,/home/workspace/models-master/research/deeplab/datasets/cityscapes/.; No such file or directory
62375572,maximum recursion depth exceeded while calling a Python object
53353925,initialization of _message raised unreported exception
53353925,module 'pickle' has no attribute 'HIGHEST_PROTOCOL'
65047864,'\\'
64652861,Traceback (most recent call last):
59228808,"Error executing an HTTP request: libcurl code 23 meaning 'Failed writing received data to disk/application', error details: Received 134221820 response bytes for a 134217728-byte buffe"
42224655,No module named google.protobuf</pre>
50317769,Failed to create session.
35529626,Unquoted fields cannot have quotes/CRLFs inside
63568427,module 'tensorflow' has no attribute 'function'
50817851,'RegexReplace'
45775672,Cannot assign a device for operation 'random_uniform/sub': Operation was explicitly assigned to /device:GPU:0 but available devices are [ /job:localhost/replica:0/task:0/cpu:0 ]. Make sure the device specification refers to a valid device.
48177832,Attempting to use uninitialized value Crossentropy/Mean/moving_avg
47229096,Specified colocation to an op that does not exist during import: Postprocessor/BatchMultiClassNonMaxSuppression/map/while/strided_slice in Postprocessor/BatchMultiClassNonMaxSuppression/map/while/TensorArrayWrite_4/TensorArrayWriteV3/Enter
63932436,No module named 'tensorflow'
58676498,"Dimensions must be equal, but are 7 and 5 for 'loss/leaky_re_lu_15_loss/SquaredDifference' (op: 'SquaredDifference') with input shapes: [3,7], [3,5]."
50430086,DLL load failed: A dynamic link library (DLL) initialization routine failed.
47266305,Traceback (most recent call last):
52720886,"Tensor conversion requested dtype float16 for Tensor with dtype float32: 'Tensor(""sampled_sparse_softmax_loss/Log:0"", shape=(64, 1), dtype=float32)'"
61077114,NewRandomAccessFile failed to Create/Open:
54167982,Traceback (most recent call last):
54167982,Traceback (most recent call last):
48904313,"Could not parse example input, value: './test.tfrecords'"
48823289,'SameDevice'
54200971,No module named 'tensorflow._api'
58261337,[Errno 13] Permission denied: 'C:/Users/Will Downs/image_training/training_data/Airplane'
56410003,/usr/lib/aarch64-linux-gnu/libstdc++.so.6: version `GLIBCXX_3.4.22' not found (required by /usr/local/lib/python3.5/dist-packages/tensorflow/python/_pywrap_tensorflow_internal.so)
59442157,cannot import name 'pywrap_tensorflow'
56968108,Input 0 of node dense/weights_quant/AssignMinLast was passed float from dense/weights_quant/min:0 incompatible with expected float_ref.
60656500,File system scheme 'gs' not implemented
56975782,NewRandomAccessFile failed to Create/Open:
41519081,"RandomShuffleQueue '_24_shuffle_batch_3/random_shuffle_queue' is closed and has insufficient elements (requested 128, current size 1)"
62425358,Could not import PIL.Image. The use of `load_img` requires PIL.
65119387,"x and y must have the same dtype, got tf.float32 != tf.int32"
49446047,/home/jean_lin/.cache/bazel/_bazel_jean_lin/7ec2afa2cc3b112c8391a9677667186f/execroot/org_tensorflow/bazel-out/k8-opt/bin/tensorflow/examples/speech_commands/generate_streaming_test_wav.runfiles/org_tensorflow/tensorflow/python/_pywrap_tensorflow_internal.so: undefined symbol: PyClass_Type
49446047,cannot import name 'build_info'
50080721,"expected bytes, float found"
62735623,DLL load failed: The specified module could not be found.
60918910,in user code:
45357826,module 'pandas' has no attribute 'core'
62472764,DLL load failed: The specified module could not be found.
43681969,DLL load failed: Det går inte att hitta den angivna modulen.
58069259,No module named 'numpy.core._multiarray_umath'
59653659,Could not find required function definition __inference_Dataset_map_image_folder_parser_58
59477627,"Failed to find data adapter that can handle input: <class 'numpy.ndarray'>, <class 'pandas.core.frame.DataFrame'>"
52264891,No gradient defined for operation 'gradients/discriminator/decoder/ResizeNearestNeighbor_grad/ResizeNearestNeighborGrad' (op type: ResizeNearestNeighborGrad)
48167257,cannot reshape array of size 160 into shape (3)
41840619,float() argument must be a string or a number
63475785,Expecting value: line 1 column 1 (char 0)
51734983,Unsupported numpy type 5
64827426,"indices[16] = 16 is not in [0, 0)"
57819633,unsupported operand type(s) for *: 'Tensor' and 'float'
59141956,Tried to convert 'indices' to a tensor and failed. Error: None values not supported.
59141956,too many values to unpack
63471308,"Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above."
55564014,DLL load failed: The specified module could not be found.
59728205,"Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above. [Op:Conv2D] name: conv2d_1"
48054820,"You must feed a value for placeholder tensor 'Placeholder' with dtype float and shape [2,2]"
61575593,No module named 'tensorflow.contrib'
56538943,module 'tensorflow' has no attribute 'init_scope'
50925783,"Value passed to parameter 'input' has DataType uint8 not in list of allowed values: float16, bfloat16, float32, float64."
63543760,"Command '['ls', '../input']' returned non-zero exit status 2.```"
64425992,module 'nets' has no attribute 'autograd'
60062624,
38386505,"[Errno socket error] [Errno 8] nodename nor servname provided, or not known"
51884666,No module named keras_applications
62022827,module 'tensorflow' has no attribute 'compat'
46642850,/home/user/cnn-model/trained_model_1506946529/checkpoints
57374700,type object 'h5py.h5r.Reference' has no attribute '__reduce_cython__'
57374700,DLL load failed: The specified procedure could not be found.
57374700,c:\users\user\appdata\local\programs\python\python35\lib\site-packages
53226702,list index out of range
55120984,DLL load failed: can't find the module。
62882445,DLL load failed: the specified procedure could not be found
63388376,The last dimension of the inputs to `Dense` should be defined. Found `None`.
41443306,"Expected string, got 0 of type 'int' instead."
37967170,'Graph' object has no attribute 'SerializeToString'**
45660439,Cannot interpret feed_dict key as Tensor: The name
38283220,
44368599,unexpected end of data
44368599,unexpected end of data
45884408,Can't load save_path when it is None.
46851060,Fetch argument None has invalid type <class 'NoneType'>
44457014,'str' object has no attribute 'name'
58401327,dictionary changed size during iteration
47735638,"OOM when allocating tensor with shape[300,14,14,1024]"
37252600,No OpKernel was registered to support Op 'FFT' with these attrs
52012071,"Expected int32, got list containing Tensors of type '_Message' instead."
52012071,while_loop() got an unexpected keyword argument 'maximum_iterations'
56905384,"No gradients provided for any variable: ['sequential/dense/kernel:0', 'sequential/dense/bias:0', 'sequential/dense_1/kernel:0', 'sequential/dense_1/bias:0', 'sequential/dense_2/kernel:0', 'sequential/dense_2/bias:0']."
34570614,setting an array element with a sequence.
44725860,"OOM when allocating tensor with shape[160000,1024]"
48939523,NaN loss during training.
40898968,DLL load failed: The specified module could not be found.
40012599,"You must feed a value for placeholder tensor 'Placeholder' with dtype float and shape [1,65]"
59217615,tf.placeholder() is not compatible with eager execution.
50517334,Traceback (most recent call last):
52143856,"Tensor name ""BoxPredictor_0/BoxEncodingPredictor/biases"" not found in checkpoint fil"
48986403,"Incompatible shapes: [4883,1] vs. [68,1]"
60637290,DLL load failed: The specified module could not be found.
59103376,"The padded shape (None, 40) is not compatible with the corresponding input component shape (None,)."
54841085,"Using a `tf.Tensor` as a Python `bool` is not allowed. Use `if t is not None:` instead of `if t:` to test if a tensor is defined, and use TensorFlow ops such as tf.cond to execute subgraphs conditioned on the value of a tensor."
60500761,DLL load failed: The specified procedure could not be found.
56033492,'function' object has no attribute 'called'
64446567,list index out of range
63305366,DLL load failed while importing _pywrap_tensorflow_internal: The specified module could not be found.
51557972,"""The name 'Adam' refers to an Operation not in the graph."""
43896553,Variable bidirectional_rnn/fw/lstm_cell/weights already
48857159,At least two variables have the same name: Variable_15/Adam
65036607,create_training_graph() got an unexpected keyword argument 'quant_delay'**
40825417,'DataSet' object has no attribute 'cls'
39751996,"Invalid type tf.complex64 for w:0, expected: [tf.float32, tf.float64, tf.float16]."
59081201,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1076)
60979586,'_UserObject' object has no attribute 'summary'
42984819,'module' object has no attribute 'convolution'
56480679,"Dimensions must be equal, but are 256 and 0 for 'encode_layer_0/tf_op_layer_tony/cond/dropout/random_uniform/mul/tony/cond/dropout/random_uniform/mul' (op: 'Mul') with input shapes: [?,?,256], [0]."
36159194,libcudart.so.7.5: cannot open shared object file: No such file or directory
60681148,"Could not find the DLL(s) 'msvcp140_1.dll'. TensorFlow requires that these DLLs be installed in a directory that is named in your %PATH% environment variable. You may install these DLLs by downloading ""Microsoft C++ Redistributable for Visual Studio 2015, 2017 and 2019"" for your platform from this URL: https://support.microsoft.com/help/2977003/the-latest-supported-visual-c-downloads"
58677639,"Cannot feed value of shape (100,) for Tensor 'Placeholder_1:0', which has shape '(?, 1)'"
45492357,"None has type NoneType, but expected one of: bytes, unicode"
38710339,"dlopen(/Library/Frameworks/Python.framework/Versions/3.4/lib/python3.4/site-packages/tensorflow/python/_pywrap_tensorflow.so, 10): Library not loaded: @rpath/libcudart.7.5.dylib"
58605279,`batch_size` or `steps` is required for `Tensor` or `NumPy` input data.
58605279,"The `batch_size` argument must not be specified for the given input type. Received input: <BatchDataset shapes: ((None, 28, 28, 1), (None,)), types: (tf.float32, tf.int64)>, batch_size: 128"
64379457,cannot import name 'pywrap_tfe' from 'tensorflow.python' (C:\Users\User\AppData\Roaming\Python\Python37\site-packages\tensorflow\python\__init__.py)
63125695,Traceback (most recent call last):
60880829,module rl not in sys.modules
38167388,'Tensor' object has no attribute 'shape'
44689522,'Tensor' object has no attribute 'initialized_value'
61849305,DLL load failed while importing _pywrap_tensorflow_internal: A dynamic link library (DLL) initialization routine failed.
54190053,"Tensor must be 4-D with last dim 1, 3, or 4, not [5,100,100,120]"
47211666,"Expected string, got ['data/train.record'] of type 'RepeatedScalarFieldContainer' instead."
38306330,"Fetch argument 1.4415792e+2 of 1.4415792e+2 has invalid type <type 'numpy.float32'>, must be a string or Tensor. (Can not convert a float32 into a Tensor or Operation.)"
43879119,cannot import name 'einsumfunc'
43879119,No module named 'packaging'
42009335,invalid literal for float(): 0&amp;324597
46487214,Your machine has only 0 gpus which is less than the requested --num_gpus=1.
62416384,in user code:
44937001,"Features are incompatible with given information. Given features: {'example_id': <tf.Tensor 'Const:0' shape=(1000,) dtype=string>, 'features': <tf.Tensor 'Const_1:0' shape=(1000, 4) dtype=float32>}, required signatures: {'example_id': TensorSignature(dtype=tf.string, shape=TensorShape([Dimension(4000)]), is_sparse=False), 'multi_dim_feature': TensorSignature(dtype=tf.float32, shape=TensorShape([Dimension(4000), Dimension(4)]), is_sparse=False)}."
43004243,'module' object has no attribute 'main'
57464461,"Tensor conversion requested dtype float64 for Tensor with dtype float32: 'Tensor(""pearson_r/covariance/Cast:0"", shape=(), dtype=float32)'"
49688535,'FasterRcnn' object has no attribute 'inplace_batchnorm_update'
47585817,'float' object has no attribute '_values'
47585817,<built-in function AppendFloat32ArrayToTensorProto> returned NULL without setting an error
42123196,No variables to save
54552681,"""The name 'image_tensor:0' refers to a Tensor which does not exist. The operation, 'image_tensor', does not exist in the graph."""
40474645,setting an array element with a sequence.
42434500,No module named examples.tutorials.mnist.input_data
42434500,No module named contrib.learn.python.learn.datasets.mnist
49824872,Can't convert Python sequence with mixed types to Tensor.
51072843,No module named src.utils
42451275,concat() got an unexpected keyword argument 'axis'
62217314,No module named '_pywrap_tensorflow_internal'
64839721,"Error when checking input: expected main_input to have shape (2491,) but got array with shape (1016,)"
52426739,"Items of feature_columns must be a _DenseColumn. You can wrap a categorical column with an embedding_column or indicator_column. Given: _VocabularyListCategoricalColumn(key='education', vocabulary_list=('7th', '8th', '10th', '6th', '1th'), dtype=tf.string, default_value=-1, num_oov_buckets=0)"
52426739,Python int too large to convert to C long
54166626,DLL load failed: The specified procedure could not be found.
60483509,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1045)
51080746,The function random_horizontal_flip does not exist in func_arg_map
64542483,DLL load failed: The specified module could not be found.
62575673,"No gradients provided for any variable: ['size_factor:0', 'price_offset:0']."
63394974,Unknown regularizer: L2
42319337,"Value passed to parameter 'shape' has DataType float32 not in list of allowed values: int32, int64"
42319337,Input 'b' of MatMul Op has type float32 that does not match type int32 of argument 'a'
46794698,module 'tensorflow.python.platform.flags' has no attribute 'DEFINE_int'
43061664,"Received a label value of 253 which is outside the valid range of [0, 3).  Label values: 11 121 3 59 194 190 239 11 207 33 138 60 186 63 156 250 187 61 223 60 180 40 186 187 251 200 66 154 253 60 245 47 189 168 86 93 61 62 61 62 52 150 94 172 143 23 60 142 59 28 60 149 15 100 248 149 196 189 159 212 178 152 65 189 9 241 189 62 189 21 60 244 47 48 196 47 66 56 101 22 190 190 60 91 204 21 147 61 75 223 27 168 223 149 61 82 246 186 190 211 190 186 125 103 162 134 61 202 239 189 32 188 90 187 189 172 75 200 76 122 11 46 72 252 190 63 118 189"
43061664,"if you want N-way read parallelism, call this function"
41590281,/home/impadmin/Desktop/Faster-RCNN_TF-master/lib/roi_pooling_layer/roi_pooling.so: undefined symbol: _Z22ROIPoolBackwardLaucherPKffiiiiiiiS0_PfPKiRKN5Eigen9GpuDeviceE
42784573,"Variable d_bn1/d_bn1_2/d_bn1_2/moments/moments_1/mean/ExponentialMovingAverage/biased does not exist, or was not created with tf.get_variable()."
56591186,Traceback (most recent call last):
59935050,"""The name 'inputs: 0' refers to a Tensor which does not exist. The operation, 'inputs', does not exist in the graph."""
42822844,"Incompatible shapes: [100,155] vs. [128,155]"
54899889,'bytes' object has no attribute 'copy'
54899889,'bytes' object has no attribute 'copy'
62428455,DLL load failed: A dynamic link library (DLL) initialization routine failed.
41690582,/home/rh/Applications/Anaconda/anaconda3/lib/python3.5/site-packages/tensorflow/contrib/cudnn_rnn/python/ops/_cudnn_rnn_ops.so: cannot open shared object file: No such file or directory
54665872,libcublas.so.10.0: cannot open shared object file: No such file or directory
64859507,"OOM when allocating tensor with shape[204800,256] and type float on /job:localhost/replica:0/task:0/device:CPU:0 by allocator cpu [Op:Add]"
49081299,DLL load failed: A dynamic link library (DLL) initialization routine failed.
52993992,"You must feed a value for placeholder tensor 'Placeholder' with dtype float and shape [?,1]"
48648240,"You must feed a value for placeholder tensor 'Placeholder_1' with dtype float and shape [?,1]"
61640660,module 'tensorflow' has no attribute 'keras'
58841436,Dataset had more than one element.
50586366,No module named 'deployment'
62075321,2 root error(s) found.
47056391,"int() argument must be a string, a bytes-like object or a number, not 'NoneType"
